key,en,te,hi,keywords,aisle,rack
saras-coconut-varuthara-curry,Saras Coconut Varuthara Curry,,,saras-coconut-varuthara-curry,,
sarkara-chips,Sarkara Chips,,,sarkara-chips,,
schezwan-samosa,Schezwan Samosa,,,schezwan-samosa,,
scrubbling-bubbles,Scrubbling Bubbles,,,scrubbling-bubbles,,
sctch-brite,Sctch Brite,,,sctch-brite,,
select-ashirwad,Select Ashirwad,,,select-ashirwad,,
sella-basmati-rice-10-lb,Sella Basmati Rice 10 Lb,,,sella-basmati-rice-10-lb,,
sella-paraboiled-basmati-rice-10-lb,Sella Paraboiled Basmati Rice 10 Lb,,,sella-paraboiled-basmati-rice-10-lb,,
semoline,Semoline,,,semoline,,
sesame-chikki,Sesame Chikki,,,sesame-chikki,,
sesame-oil,Sesame Oil,,,sesame-oil,,
sesame-oil-5-ltr,Sesame Oil 5 Ltr,,,sesame-oil-5-ltr,,
sesame-seeds,Sesame Seeds,,,sesame-seeds,,
seseme-laddu,Seseme Laddu,,,seseme-laddu,,
seseme-oil,Seseme Oil,,,seseme-oil,,
shahi-khadi,Shahi Khadi,,,shahi-khadi,,
shahi-panner,Shahi Panner,,,shahi-panner,,
shahnawaz-chicken-biryani,Shahnawaz Chicken Biryani,,,shahnawaz-chicken-biryani,,
shahnawaz-chicken-chapli-kebab,Shahnawaz Chicken Chapli Kebab,,,shahnawaz-chicken-chapli-kebab,,
shahnawaz-chicken-samosa,Shahnawaz Chicken Samosa,,,shahnawaz-chicken-samosa,,
shakthi-curry-powder,Shakthi Curry Powder,,,shakthi-curry-powder,,
shami-kabab,Shami Kabab,షామీ కబాబ్,शामी कबाब,"['shami kabab', 'షామీ కబాబ్', 'शामी कबाब']",,
shammi-kababa,Shammi Kababa,,,shammi-kababa,,
shan-achar-gosht-curry-mix,Shan Achar Gosht Curry Mix,,,shan-achar-gosht-curry-mix,,
shan-badam-kheer-mix,Shan Badam Kheer Mix,,,shan-badam-kheer-mix,,
shan-beef-biryani,Shan Beef Biryani,,,shan-beef-biryani,,
shan-bihari-kabab-bbq,Shan Bihari Kabab Bbq,,,shan-bihari-kabab-bbq,,
shan-biryani-basmati-rice-10-lb,Shan Biryani Basmati Rice 10 Lb,,,shan-biryani-basmati-rice-10-lb,,
shan-chicken-biryani-mix,Shan Chicken Biryani Mix,,,shan-chicken-biryani-mix,,
shan-chicken-jalfrezi-mix,Shan Chicken Jalfrezi Mix,,,shan-chicken-jalfrezi-mix,,
shan-chicken-tikka-bbq-mix,Shan Chicken Tikka Bbq Mix,,,shan-chicken-tikka-bbq-mix,,
shan-chicken-white-karahi,Shan Chicken White Karahi,,,shan-chicken-white-karahi,,
shan-chicken-white-korma-mix,Shan Chicken White Korma Mix,,,shan-chicken-white-korma-mix,,
shan-chilli-pickle,Shan Chilli Pickle,,,shan-chilli-pickle,,
shan-coriander-powder-200-gms,Shan Coriander Powder 200 Gms,,,shan-coriander-powder-200-gms,,
shan-cumin-powder,Shan Cumin Powder,,,shan-cumin-powder,,
shan-curry-powder,Shan Curry Powder,,,shan-curry-powder,,
shan-curry-powder-mix,Shan Curry Powder Mix,,,shan-curry-powder-mix,,
shan-dahi-bara-mix,Shan Dahi Bara Mix,,,shan-dahi-bara-mix,,
shan-dal-makhani-100-gms,Shan Dal Makhani 100 Gms,,,shan-dal-makhani-100-gms,,
shan-dopiaza-mix,Shan Dopiaza Mix,,,shan-dopiaza-mix,,
shan-easy-cook-haleem-mix,Shan Easy Cook Haleem Mix,,,shan-easy-cook-haleem-mix,,
shan-fish-seasoning,Shan Fish Seasoning,,,shan-fish-seasoning,,
shan-gajar-halwa-mix,Shan Gajar Halwa Mix,,,shan-gajar-halwa-mix,,
shan-garam-masala,Shan Garam Masala,,,shan-garam-masala,,
shan-gulab-jaman-mix,Shan Gulab Jaman Mix,,,shan-gulab-jaman-mix,,
shan-hiadrabadi-mix-pickle,Shan Hiadrabadi Mix Pickle,,,shan-hiadrabadi-mix-pickle,,
shan-karachi-beef-biryani,Shan Karachi Beef Biryani,,,shan-karachi-beef-biryani,,
shan-karahi-fry-gosht,Shan Karahi Fry Gosht,,,shan-karahi-fry-gosht,,
shan-kernel-basmati-rice,Shan Kernel Basmati Rice,,,shan-kernel-basmati-rice,,
shan-kitchen-king-masala,Shan Kitchen King Masala,,,shan-kitchen-king-masala,,
shan-lahori-fish-masala,Shan Lahori Fish Masala,,,shan-lahori-fish-masala,,
shan-lauki-halwa-mix,Shan Lauki Halwa Mix,షాన్ లౌకీ హల్వా మిక్స్,शान लौकी हलवा मिक्स,"['shan lauki halwa mix', 'bottle gourd halwa', 'lauki halwa']",,
shan-lemon-pickle,Shan Lemon Pickle,,,shan-lemon-pickle,,
shan-mango-pickle,Shan Mango Pickle,,,shan-mango-pickle,,
shan-matka-gosht-curry,Shan Matka Gosht Curry,,,shan-matka-gosht-curry,,
shan-meat-and-veg-masala,Shan Meat And Veg Masala,,,shan-meat-and-veg-masala,,
shan-meat-tenderizer,Shan Meat Tenderizer,,,shan-meat-tenderizer,,
shan-mixed-pickle,Shan Mixed Pickle,,,shan-mixed-pickle,,
shan-mixed-shan-mixed-pickle,Shan Mixed Shan Mixed Pickle,,,shan-mixed-shan-mixed-pickle,,
shan-oriental-chinese-chicken-veg,Shan Oriental Chinese Chicken Veg,,,shan-oriental-chinese-chicken-veg,,
shan-oriental-chinese-chowmein-mix,Shan Oriental Chinese Chowmein Mix,,,shan-oriental-chinese-chowmein-mix,,
shan-oriental-filipino-beef-steak,Shan Oriental Filipino Beef Steak,,,shan-oriental-filipino-beef-steak,,
shan-pani-puri-masala,Shan Pani Puri Masala,,,shan-pani-puri-masala,,
shan-pav-bhaji-masala,Shan Pav Bhaji Masala,,,shan-pav-bhaji-masala,,
shan-paya-curry,Shan Paya Curry,,,shan-paya-curry,,
shan-pilau-biryani-mix,Shan Pilau Biryani Mix,,,shan-pilau-biryani-mix,,
shan-punjabi-mix-pickle-1-kg,Shan Punjabi Mix Pickle 1 Kg,,,shan-punjabi-mix-pickle-1-kg,,
shan-punjabi-yakhni-pilau-mix,Shan Punjabi Yakhni Pilau Mix,,,shan-punjabi-yakhni-pilau-mix,,
shan-red-chilli-powder,Shan Red Chilli Powder,,,shan-red-chilli-powder,,
shan-roast-masala,Shan Roast Masala,,,shan-roast-masala,,
shan-rogan-josh-curry,Shan Rogan Josh Curry,,,shan-rogan-josh-curry,,
shan-tandoori-chicken-bbq,Shan Tandoori Chicken Bbq,,,shan-tandoori-chicken-bbq,,
shan-tikka-boti-bbq-mix,Shan Tikka Boti Bbq Mix,,,shan-tikka-boti-bbq-mix,,
shan-veg-curry-masala,Shan Veg Curry Masala,,,shan-veg-curry-masala,,
shan-vegetable-biryani-45-gms,Shan Vegetable Biryani 45 Gms,,,shan-vegetable-biryani-45-gms,,
sharbati-chappati-flour-24-lbs,Sharbati Chappati Flour 24 Lbs,,,sharbati-chappati-flour-24-lbs,,
shatavari,Shatavari,,,shatavari,,
shev-bhaji,Shev Bhaji,,,shev-bhaji,,
shezan-mango-juice,Shezan Mango Juice,,,shezan-mango-juice,,
shilpa,Shilpa,,,shilpa,,
shre-fancy-clay-diya-wax-6-pcs,Shre Fancy Clay Diya Wax 6 Pcs,,,shre-fancy-clay-diya-wax-6-pcs,,
shri-lal-mahal-empire-basmati-rice-10-lb,Shri Lal Mahal Empire Basmati Rice 10 Lb,,,shri-lal-mahal-empire-basmati-rice-10-lb,,
shrikhand,Shrikhand,,,shrikhand,,
siddhi-dabeli-masala,Siddhi Dabeli Masala,,,siddhi-dabeli-masala,,
sifter,Sifter,,,sifter,,
simco,Simco,,,simco,,
sing-bhujiya,Sing Bhujiya,,,sing-bhujiya,,
slivered-almonds,Slivered Almonds,,,slivered-almonds,,
small-eggplant,Small Eggplant,,,small-eggplant,,
small-green-chilli,Small Green Chilli,,,small-green-chilli,,
snacks-1,Snacks 1,,,snacks-1,,
snaps,Snaps,,,snaps,,
soframycin,Soframycin,,,soframycin,,
soji-shira,Soji Shira,,,soji-shira,,
sona-masoori-rice-10-lb,Sona Masoori Rice 10 Lb,,,sona-masoori-rice-10-lb,,
sona-masoori-rice-40-lb,Sona Masoori Rice 40 Lb,,,sona-masoori-rice-40-lb,,
sonamasoori-handpound-rice,Sonamasoori Handpound Rice,,,sonamasoori-handpound-rice,,
sooji,Sooji,,,sooji,,
sooji-7lb,Sooji 7lb,,,sooji-7lb,,
sooji-roasted,Sooji Roasted,,,sooji-roasted,,
south-indian-jaggey-luxmi,South Indian Jaggey Luxmi,,,south-indian-jaggey-luxmi,,
southern-delight-garlic-thattai-5-99oz,Southern Delight Garlic Thattai 5 99oz,,,southern-delight-garlic-thattai-5-99oz,,
southern-delight-murugan-sp-pepper-thattai-200g,Southern Delight Murugan Sp Pepper Thattai 200g,,,southern-delight-murugan-sp-pepper-thattai-200g,,
southern-delight-red-chilly-thattai-170g,Southern Delight Red Chilly Thattai 170g,,,southern-delight-red-chilly-thattai-170g,,
soya-chap,Soya Chap,,,soya-chap,,
spicy-boondi,Spicy Boondi,వేడిగా బూండి,वेजी बूंदी,"['spicy boondi', 'veg boondi', 'bundi']",,
spinach,Spinach,,,spinach,,
spinach-samosa,Spinach Samosa,,,spinach-samosa,,
spinach-vada,Spinach Vada,,,spinach-vada,,
sprout-maker-3-tire,Sprout Maker 3 Tire,,,sprout-maker-3-tire,,
spyce-hot-salsa,Spyce Hot Salsa,,,spyce-hot-salsa,,
stainless-steel-spoon,Stainless Steel Spoon,,,stainless-steel-spoon,,
stick,Stick,,,stick,,
sticks,Sticks,,,sticks,,
strawbeery,Strawbeery,,,strawbeery,,
subz-handi,Subz Handi,,,subz-handi,,
sugar,Sugar,శర్కర,चीनी,['sugar'],,
sugar-fennel,Sugar Fennel,,,sugar-fennel,,
suger-free-digestive,Suger Free Digestive,,,suger-free-digestive,,
suhana-biryani-masala-1,Suhana Biryani Masala 1,,,suhana-biryani-masala-1,,
suhana-king-masala,Suhana King Masala,,,suhana-king-masala,,
suhana-meat-masala,Suhana Meat Masala,,,suhana-meat-masala,,
suhana-pavbhaji,Suhana Pavbhaji,,,suhana-pavbhaji,,
sujata-atta-with-multigrains-flour,Sujata Atta With Multigrains Flour,,,sujata-atta-with-multigrains-flour,,
sujata-chakki-atta,Sujata Chakki Atta,,,sujata-chakki-atta,,
sujata-gold-atta-sharbati-whole-wheat-10-lb,Sujata Gold Atta Sharbati Whole Wheat 10 Lb,,,sujata-gold-atta-sharbati-whole-wheat-10-lb,,
sujata-gold-sharbati-whole-wheat-atta-20-lb,Sujata Gold Sharbati Whole Wheat Atta 20 Lb,,,sujata-gold-sharbati-whole-wheat-atta-20-lb,,
sujata-organic-whole-wheat-atta-10-lb,Sujata Organic Whole Wheat Atta 10 Lb,,,sujata-organic-whole-wheat-atta-10-lb,,
sujatha-gold-atta,Sujatha Gold Atta,,,sujatha-gold-atta,,
suji-coarse,Suji Coarse,,,suji-coarse,,
suji-rusk,Suji Rusk,,,suji-rusk,,
sukhadia-jalebi,Sukhadia Jalebi,,,sukhadia-jalebi,,
sunflower-oil,Sunflower Oil,,,sunflower-oil,,
super-shine-sprout-maker,Super Shine Sprout Maker,,,super-shine-sprout-maker,,
super-shyne,Super Shyne,,,super-shyne,,
super-shyne-1-6-quart,Super Shyne 1 6 Quart,,,super-shyne-1-6-quart,,
super-shyne-aluminum-pressure-cooker-3-litre,Super Shyne Aluminum Pressure Cooker 3 Litre,,,super-shyne-aluminum-pressure-cooker-3-litre,,
super-shyne-basin-square,Super Shyne Basin Square,,,super-shyne-basin-square,,
super-shyne-big-bowl,Super Shyne Big Bowl,,,super-shyne-big-bowl,,
super-shyne-bottle-opener,Super Shyne Bottle Opener,,,super-shyne-bottle-opener,,
super-shyne-bowl,Super Shyne Bowl,,,super-shyne-bowl,,
super-shyne-chef-knife,Super Shyne Chef Knife,,,super-shyne-chef-knife,,
super-shyne-coconut-scraper,Super Shyne Coconut Scraper,,,super-shyne-coconut-scraper,,
super-shyne-cookware-ninstick-frying-pan,Super Shyne Cookware Ninstick Frying Pan,,,super-shyne-cookware-ninstick-frying-pan,,
super-shyne-idly-stand,Super Shyne Idly Stand,,,super-shyne-idly-stand,,
super-shyne-iron-karahi,Super Shyne Iron Karahi,సూపర్ షైన్ ఇరాన్ కరాహీ,सुपर शाइन आयरन कराही,"['super shyne iron karahi', 'iron karahi', 'non-stick karahi']",,
super-shyne-non-stick-appam-pan,Super Shyne Non Stick Appam Pan,,,super-shyne-non-stick-appam-pan,,
super-shyne-non-stick-tava-11inch,Super Shyne Non Stick Tava 11inch,,,super-shyne-non-stick-tava-11inch,,
super-shyne-nut-cracker,Super Shyne Nut Cracker,,,super-shyne-nut-cracker,,
super-shyne-sectional-plate,Super Shyne Sectional Plate,,,super-shyne-sectional-plate,,
super-shyne-small-service-spoon,Super Shyne Small Service Spoon,,,super-shyne-small-service-spoon,,
super-shyne-thali-9,Super Shyne Thali 9,,,super-shyne-thali-9,,
surati-flax-seeds-mukhwas-mouth-freshener-140-gms,Surati Flax Seeds Mukhwas Mouth Freshener 140 Gms,,,surati-flax-seeds-mukhwas-mouth-freshener-140-gms,,
surti-kolam-rice-10-lb,Surti Kolam Rice 10 Lb,,,surti-kolam-rice-10-lb,,
surti-mumara,Surti Mumara,,,surti-mumara,,
suruchi-wheat-flour-sev,Suruchi Wheat Flour Sev,,,suruchi-wheat-flour-sev,,
swad-amchur-pow,Swad Amchur Pow,,,swad-amchur-pow,,
swad-andra-mustard-seeds,Swad Andra Mustard Seeds,,,swad-andra-mustard-seeds,,
swad-bay-leaves,Swad Bay Leaves,,,swad-bay-leaves,,
swad-bombay-mix,Swad Bombay Mix,,,swad-bombay-mix,,
swad-bombay-sandwich-hot,Swad Bombay Sandwich Hot,,,swad-bombay-sandwich-hot,,
swad-chana-dal,Swad Chana Dal,,,swad-chana-dal,,
swad-chappies,Swad Chappies,,,swad-chappies,,
swad-cinnamon-stick,Swad Cinnamon Stick,,,swad-cinnamon-stick,,
swad-coconut-oil,Swad Coconut Oil,,,swad-coconut-oil,,
swad-coriander-chutney,Swad Coriander Chutney,,,swad-coriander-chutney,,
swad-coriander-cumin-pow,Swad Coriander Cumin Pow,,,swad-coriander-cumin-pow,,
swad-corn-oil,Swad Corn Oil,,,swad-corn-oil,,
swad-cumin-pow,Swad Cumin Pow,,,swad-cumin-pow,,
swad-cumin-seeds,Swad Cumin Seeds,,,swad-cumin-seeds,,
swad-delhi-ki-chat,Swad Delhi Ki Chat,,,swad-delhi-ki-chat,,
swad-dhana-dal,Swad Dhana Dal,,,swad-dhana-dal,,
swad-fenugreek-pow,Swad Fenugreek Pow,,,swad-fenugreek-pow,,
swad-garam-mas,Swad Garam Mas,,,swad-garam-mas,,
swad-garlic-paste,Swad Garlic Paste,,,swad-garlic-paste,,
swad-ginger-garlic-paste,Swad Ginger Garlic Paste,,,swad-ginger-garlic-paste,,
swad-ginger-paste,Swad Ginger Paste,,,swad-ginger-paste,,
swad-ginger-pwd,Swad Ginger Pwd,,,swad-ginger-pwd,,
swad-gluten-free-atta,Swad Gluten Free Atta,,,swad-gluten-free-atta,,
swad-green-chana,Swad Green Chana,,,swad-green-chana,,
swad-horse-gram,Swad Horse Gram,,,swad-horse-gram,,
swad-jaggery-gur,Swad Jaggery Gur,,,swad-jaggery-gur,,
swad-jumbo-peanut,Swad Jumbo Peanut,,,swad-jumbo-peanut,,
swad-kabuli-chana,Swad Kabuli Chana,,,swad-kabuli-chana,,
swad-kala-chana,Swad Kala Chana,,,swad-kala-chana,,
swad-kalongi,Swad Kalongi,,,swad-kalongi,,
swad-kichdi-mix,Swad Kichdi Mix,,,swad-kichdi-mix,,
swad-masoor-dal,Swad Masoor Dal,,,swad-masoor-dal,,
swad-masoor-matki,Swad Masoor Matki,,,swad-masoor-matki,,
swad-mint-chutney,Swad Mint Chutney,,,swad-mint-chutney,,
swad-moong-dal,Swad Moong Dal,,,swad-moong-dal,,
swad-multi-dal-mix,Swad Multi Dal Mix,,,swad-multi-dal-mix,,
swad-muth-whole,Swad Muth Whole,,,swad-muth-whole,,
swad-navdhan,Swad Navdhan,,,swad-navdhan,,
swad-nut-meg-pow,Swad Nut Meg Pow,,,swad-nut-meg-pow,,
swad-pani-puri-con,Swad Pani Puri Con,,,swad-pani-puri-con,,
swad-panipuri-concentrate,Swad Panipuri Concentrate,,,swad-panipuri-concentrate,,
swad-panner,Swad Panner,,,swad-panner,,
swad-peanut-oil,Swad Peanut Oil,,,swad-peanut-oil,,
swad-pepper-chips,Swad Pepper Chips,,,swad-pepper-chips,,
swad-poha,Swad Poha,,,swad-poha,,
swad-poppy-seeds,Swad Poppy Seeds,,,swad-poppy-seeds,,
swad-poppy-seeds-1,Swad Poppy Seeds 1,,,swad-poppy-seeds-1,,
swad-ratanagiri-pulp,Swad Ratanagiri Pulp,,,swad-ratanagiri-pulp,,
swad-sakar,Swad Sakar,,,swad-sakar,,
swad-salt,Swad Salt,,,swad-salt,,
swad-seseme-oil,Swad Seseme Oil,,,swad-seseme-oil,,
swad-sona-masrroi,Swad Sona Masrroi,,,swad-sona-masrroi,,
swad-sooji-coarse,Swad Sooji Coarse,,,swad-sooji-coarse,,
swad-spice-mix,Swad Spice Mix,,,swad-spice-mix,,
swad-tamarind-chutney,Swad Tamarind Chutney,,,swad-tamarind-chutney,,
swad-toor-dal,Swad Toor Dal,,,swad-toor-dal,,
swad-turmeric-pow,Swad Turmeric Pow,,,swad-turmeric-pow,,
swad-urad-dal,Swad Urad Dal,,,swad-urad-dal,,
swad-urad-split-dal,Swad Urad Split Dal,,,swad-urad-split-dal,,
swad-whole-moong,Swad Whole Moong,,,swad-whole-moong,,
swan-ajino-moto,Swan Ajino Moto,,,swan-ajino-moto,,
swan-green-raisin,Swan Green Raisin,,,swan-green-raisin,,
swan-mix-nuts,Swan Mix Nuts,,,swan-mix-nuts,,
swan-munnaka-7oz,Swan Munnaka 7oz,,,swan-munnaka-7oz,,
swan-raisin-black,Swan Raisin Black,,,swan-raisin-black,,
sweet-chilli,Sweet Chilli,,,sweet-chilli,,
sweet-corn-soup,Sweet Corn Soup,,,sweet-corn-soup,,
sweet-potato,Sweet Potato,,,sweet-potato,,
taj-mahal,Taj Mahal,,,taj-mahal,,
taj-mahal-tea-bag,Taj Mahal Tea Bag,,,taj-mahal-tea-bag,,
taj-mahaltaj-mahal,Taj Mahaltaj Mahal,,,taj-mahaltaj-mahal,,
tamarind-sauce,Tamarind Sauce,,,tamarind-sauce,,
tamicom,Tamicom,,,tamicom,,
tandoor-chef-chicken-curry-w-rice,Tandoor Chef Chicken Curry W Rice,,,tandoor-chef-chicken-curry-w-rice,,
tandoor-chef-chicken-samosa,Tandoor Chef Chicken Samosa,,,tandoor-chef-chicken-samosa,,
tandoor-chef-chicken-tikka-masala,Tandoor Chef Chicken Tikka Masala,,,tandoor-chef-chicken-tikka-masala,,
tandoor-chef-tandoori-chicken-samos,Tandoor Chef Tandoori Chicken Samos,,,tandoor-chef-tandoori-chicken-samos,,
tandoor-chef-veg-masala-burger,Tandoor Chef Veg Masala Burger,,,tandoor-chef-veg-masala-burger,,
tandoori-mix,Tandoori Mix,,,tandoori-mix,,
tandoori-naan-ashoka,Tandoori Naan Ashoka,,,tandoori-naan-ashoka,,
tapal-danedar,Tapal Danedar,,,tapal-danedar,,
tapal-danedar-tea-bags,Tapal Danedar Tea Bags,టాపల్ దానేదార్ టీ బ్యాగ్స్,टापल दानेदार चाय के बैग,"['tapal', 'danedar', 'tea', 'bags']",,
tapal-danedar-tea-jar,Tapal Danedar Tea Jar,,,tapal-danedar-tea-jar,,
tasty-nuts,Tasty Nuts,,,tasty-nuts,,
tata-coffee-50-g,Tata Coffee 50 G,,,tata-coffee-50-g,,
tata-salt,Tata Salt,,,tata-salt,,
tata-tea-gold,Tata Tea Gold,,,tata-tea-gold,,
tatley-tea,Tatley Tea,,,tatley-tea,,
tea-india,Tea India,,,tea-india,,
tea-india-masala-chai-tea,Tea India Masala Chai Tea,,,tea-india-masala-chai-tea,,
telugu-chilly-chicken-masala,Telugu Chilly Chicken Masala,,,telugu-chilly-chicken-masala,,
telugu-foods-chicken-65-masala,Telugu Foods Chicken 65 Masala,,,telugu-foods-chicken-65-masala,,
telugu-foods-kothimeera-karam-podi,Telugu Foods Kothimeera Karam Podi,,,telugu-foods-kothimeera-karam-podi,,
telugu-foods-pepper-chicken-masala,Telugu Foods Pepper Chicken Masala,,,telugu-foods-pepper-chicken-masala,,
telugu-kandi-podi,Telugu Kandi Podi,,,telugu-kandi-podi,,
telugu-mango,Telugu Mango,,,telugu-mango,,
telugu-mullu-murukulu,Telugu Mullu Murukulu,,,telugu-mullu-murukulu,,
telugu-palli-karam-podi,Telugu Palli Karam Podi,,,telugu-palli-karam-podi,,
tetley-elaichi-tea-bags,Tetley Elaichi Tea Bags,,,tetley-elaichi-tea-bags,,
tetley-ginger-tea-bag,Tetley Ginger Tea Bag,,,tetley-ginger-tea-bag,,
tetley-loose-leaf-tea,Tetley Loose Leaf Tea,,,tetley-loose-leaf-tea,,
tez-musted-oil,Tez Musted Oil,,,tez-musted-oil,,
thabdi-peda,Thabdi Peda,,,thabdi-peda,,
thai-egg-plant,Thai Egg Plant,,,thai-egg-plant,,
three-rivers-coconut-oil,Three Rivers Coconut Oil,,,three-rivers-coconut-oil,,
three-rivers-vermicelies,Three Rivers Vermicelies,,,three-rivers-vermicelies,,
thums-up-tin,Thums Up Tin,,,thums-up-tin,,
tiger-balm-2,Tiger Balm 2,,,tiger-balm-2,,
tiger-biscuits,Tiger Biscuits,టైగర్ బిస్కులు,टाइगर बिस्किट्स,"['tiger biscuits', 'biscuits']",,
tiger-family-pack,Tiger Family Pack,,,tiger-family-pack,,
tikhalal-chilli,Tikhalal Chilli,,,tikhalal-chilli,,
tikoni-mathi,Tikoni Mathi,,,tikoni-mathi,,
tilda-rice,Tilda Rice,,,tilda-rice,,
tilde-rice,Tilde Rice,,,tilde-rice,,
tindora,Tindora,,,tindora,,
tindora-bulk,Tindora Bulk,తిండోరా బ్యాలెన్స్,टिंडोरा बुल्क,"tindora, tindora bulk, ivy gourd",,
tomato-sauce,Tomato Sauce,,,tomato-sauce,,
tooba-fry-karahi-gosht-100-gms,Tooba Fry Karahi Gosht 100 Gms,,,tooba-fry-karahi-gosht-100-gms,,
toor-dal,Toor Dal,తూర్పు పప్పు,तूर दाल,['Toor Dal'],,
toor-dal-luxmi4lb,Toor Dal Luxmi 4lb,తూర్పు పప్పు లక్ష్మి 4lb,टूर दाल लक्ष्मी 4lb,"['toor dal', 'tuvar dal', 'pigeon pea']",,
toor-dal-oily,Toor Dal Oily,,,toor-dal-oily,,
tops-mango-pickle,Tops Mango Pickle,,,tops-mango-pickle,,
total-bhel,Total Bhel,,,total-bhel,,
tulsi-mouth-freshener,Tulsi Mouth Freshener,,,tulsi-mouth-freshener,,
turmeric,Turmeric Powder,Pasupu (పసుపు),Haldi (हल्दी),turmeric|haldi|pasupu,,
turmeric-powder-swad,Turmeric Powder Swad,,,turmeric-powder-swad,,
turmeric-whole,Turmeric Whole,,,turmeric-whole,,
turnip,Turnip,,,turnip,,
tutti-frutti,Tutti Frutti,,,tutti-frutti,,
tylenol-extra-strength-2-caplets,Tylenol Extra Strength 2 Caplets,,,tylenol-extra-strength-2-caplets,,
udupi-bombay-mix,Udupi Bombay Mix,,,udupi-bombay-mix,,
udupi-idli,Udupi Idli,,,udupi-idli,,
udupi-idli-rava,Udupi Idli Rava,ఉదుపి ఇడ్లీ రవా,उदुपी इडली रवा,"udupi idli rava, idli rava, rice rava",,
udupi-jagarry-powder,Udupi Jagarry Powder,,,udupi-jagarry-powder,,
udupi-kara-sev,Udupi Kara Sev,,,udupi-kara-sev,,
udupi-kerala-mixture,Udupi Kerala Mixture,,,udupi-kerala-mixture,,
udupi-kutchi-murruku,Udupi Kutchi Murruku,,,udupi-kutchi-murruku,,
udupi-madras-mix,Udupi Madras Mix,ఉదుపి మద్రాస్ మిక్స్,उदुपी मद्रास मिक्स,"udupi mix, madras mix, spice mix",,
udupi-masala-dosa,Udupi Masala Dosa,,,udupi-masala-dosa,,
udupi-nippat,Udupi Nippat,,,udupi-nippat,,
udupi-onion-uttapam,Udupi Onion Uttapam,,,udupi-onion-uttapam,,
udupi-ragi-flour,Udupi Ragi Flour,,,udupi-ragi-flour,,
udupi-red-poha,Udupi Red Poha,,,udupi-red-poha,,
udupi-ribbon-pakoda,Udupi Ribbon Pakoda,,,udupi-ribbon-pakoda,,
udupi-rice-murruku,Udupi Rice Murruku,,,udupi-rice-murruku,,
uncooked-phulka,Uncooked Phulka,,,uncooked-phulka,,
upma,Upma,,,upma,,
uppumavu,Uppumavu,,,uppumavu,,
urad-dal,Urad Dal,,,urad-dal,,
urad-split-24-mantra-4lb,Urad Split 24 Mantra 4lb,,,urad-split-24-mantra-4lb,,
urad-whole-1,Urad Whole 1,,,urad-whole-1,,
urad-whole-gota,Urad Whole Gota,,,urad-whole-gota,,
vada-pav-chutny,Vada Pav Chutny,,,vada-pav-chutny,,
vada-pav-deep,Vada Pav Deep,,,vada-pav-deep,,
vadilal-alfanso-mango,Vadilal Alfanso Mango,,,vadilal-alfanso-mango,,
vadilal-badam,Vadilal Badam,,,vadilal-badam,,
vadilal-coconut-slices,Vadilal Coconut Slices,,,vadilal-coconut-slices,,
vadilal-custard-apple,Vadilal Custard Apple,,,vadilal-custard-apple,,
vadilal-frozen-makai,Vadilal Frozen Makai,,,vadilal-frozen-makai,,
